Sepal_Length,Sepal_Width,Petal_Length,Petal_Width,Species
51,4165520459,13,NONE,JUNGLE
52,4161493778,13,SOLO,MID
53,4161472099,13,DUO_SUPPORT,NONE
54,4161089625,13,NONE,JUNGLE
55,4159560030,13,NONE,JUNGLE
56,4159505202,13,DUO_SUPPORT,NONE
57,4159458138,13,SOLO,TOP
58,4159441293,13,NONE,JUNGLE
59,4159354165,13,DUO_SUPPORT,BOTTOM
60,4159249194,13,NONE,JUNGLE
61,4159188531,13,SOLO,MID
62,4158148690,13,NONE,JUNGLE
63,4157547380,13,NONE,JUNGLE
64,4157496843,13,NONE,JUNGLE
65,4157491894,13,NONE,JUNGLE
66,4155282611,13,NONE,JUNGLE
67,4154465918,13,DUO_SUPPORT,NONE
68,4153916582,13,NONE,JUNGLE
69,4153820322,13,DUO_SUPPORT,NONE
70,4152575391,13,NONE,JUNGLE
71,4150233255,13,NONE,JUNGLE
72,4150072840,13,DUO_SUPPORT,NONE
73,4149297634,13,NONE,JUNGLE
74,4148682485,13,NONE,JUNGLE
75,4148539172,13,NONE,JUNGLE
76,4148543835,13,NONE,JUNGLE
77,4148304430,13,DUO_SUPPORT,NONE
78,4148198782,13,NONE,JUNGLE
79,4148149611,13,NONE,JUNGLE
80,4148077593,13,NONE,JUNGLE
81,4147505414,13,NONE,JUNGLE
82,4146399811,13,NONE,JUNGLE
83,4146403463,13,DUO_CARRY,BOTTOM
84,4146317969,13,NONE,JUNGLE
85,4146274849,13,NONE,JUNGLE
86,4146197035,13,NONE,JUNGLE
87,4146147460,13,NONE,JUNGLE
88,4146037306,13,SOLO,TOP
89,4144445283,13,NONE,JUNGLE
90,4144399667,13,NONE,JUNGLE
91,4144404995,13,NONE,JUNGLE
92,4144319570,13,NONE,JUNGLE
93,4144284607,13,NONE,JUNGLE
94,4144265610,13,NONE,JUNGLE
95,4144169278,13,NONE,JUNGLE
96,4144108231,13,NONE,JUNGLE
97,4143221698,13,NONE,JUNGLE
98,4137697949,13,NONE,JUNGLE
99,4137086595,13,SOLO,TOP
0,4191808901,13,DUO_SUPPORT,NONE
1,4191463284,13,DUO_SUPPORT,NONE
2,4190818578,13,SOLO,MID
3,4190803739,13,SOLO,MID
4,4190688784,13,SOLO,MID
5,4190660384,13,DUO,MID
6,4190575102,13,SOLO,MID
7,4189599672,13,DUO,TOP
8,4189438208,13,SOLO,TOP
9,4188890199,13,SOLO,MID
10,4188737897,13,SOLO,MID
11,4188760668,13,SOLO,TOP
12,4188662882,13,DUO,TOP
13,4188544300,13,SOLO,MID
14,4184518884,13,SOLO,MID
15,4183831545,13,SOLO,MID
16,4183755992,13,SOLO,MID
17,4181712599,13,DUO,TOP
18,4180448523,13,SOLO,MID
19,4179846467,13,SOLO,MID
20,4176919644,13,SOLO,MID
21,4176788875,13,SOLO,MID
22,4176519720,13,SOLO,MID
23,4176434723,13,DUO_SUPPORT,NONE
24,4175725088,13,DUO_SUPPORT,NONE
25,4175618708,13,DUO_SUPPORT,NONE
26,4174736476,13,DUO,TOP
27,4174692944,13,NONE,JUNGLE
28,4174598629,13,SOLO,MID
29,4174653172,13,DUO_SUPPORT,NONE
30,4174536861,13,SOLO,MID
31,4174475670,13,SOLO,MID
32,4174345259,13,SOLO,MID
33,4173771469,13,SOLO,MID
34,4171159834,13,DUO_CARRY,MID
35,4171054103,13,DUO,NONE
36,4170833919,13,SOLO,MID
37,4170078390,13,SOLO,MID
38,4170041494,13,DUO,TOP
39,4169201896,13,DUO_SUPPORT,NONE
40,4168157037,13,SOLO,MID
41,4167434913,13,SOLO,TOP
42,4167362987,13,DUO,NONE
43,4167264954,13,SOLO,MID
44,4165640922,13,DUO,MID
45,4164339196,13,SOLO,MID
46,4163590968,13,SOLO,MID
47,4161417300,13,SOLO,MID
48,4161401126,13,SOLO,MID
49,4161353585,13,SOLO,MID
50,4161258779,13,DUO_SUPPORT,NONE
51,4161187221,13,SOLO,MID
52,4159767530,13,SOLO,MID
53,4159504525,13,SOLO,MID
54,4159474153,13,DUO_SUPPORT,NONE
55,4159435081,13,SOLO,MID
56,4159327884,13,DUO,MID
57,4159249194,13,DUO,TOP
58,4159188531,13,SOLO,MID
59,4157420232,13,SOLO,MID
60,4155877233,13,DUO_CARRY,MID
61,4155247031,13,DUO_CARRY,MID
62,4152739421,13,SOLO,MID
63,4152678333,13,DUO_SUPPORT,NONE
64,4152662716,13,DUO,TOP
65,4152623571,13,SOLO,MID
66,4152524765,13,DUO,TOP
67,4152437951,13,SOLO,MID
68,4152319849,13,SOLO,MID
69,4151173035,13,SOLO,MID
70,4150546184,13,SOLO,MID
71,4150560544,13,DUO_SUPPORT,NONE
72,4148539172,13,DUO_SUPPORT,BOTTOM
73,4148169325,13,SOLO,TOP
74,4148149611,13,DUO,MID
75,4146399811,13,SOLO,MID
76,4146348856,13,SOLO,MID
77,4146353475,13,SOLO,MID
78,4146316421,13,DUO,MID
79,4146291605,13,DUO,NONE
80,4146197035,13,DUO,TOP
81,4146147460,13,SOLO,MID
82,4146100593,13,SOLO,MID
83,4144740845,13,DUO,MID
84,4144445283,13,SOLO,MID
85,4144389574,13,SOLO,MID
86,4144434227,13,SOLO,MID
87,4144363966,13,SOLO,MID
88,4144315076,13,SOLO,MID
89,4144219104,13,SOLO,MID
90,4144148573,13,SOLO,MID
91,4142727170,13,DUO_SUPPORT,NONE
92,4142541299,13,SOLO,MID
93,4142534638,13,DUO_CARRY,MID
94,4142458280,13,SOLO,MID
95,4142430208,13,SOLO,MID
96,4142352874,13,SOLO,MID
97,4141994211,13,DUO,MID
98,4141517518,13,SOLO,MID
99,4139918126,13,NONE,JUNGLE
0,4191449513,13,SOLO,MID
1,4188832113,13,SOLO,BOTTOM
2,4185731652,13,NONE,JUNGLE
3,4185481830,13,NONE,JUNGLE
4,4185192265,13,DUO_CARRY,BOTTOM
5,4183590140,13,DUO_CARRY,BOTTOM
6,4183399715,13,SOLO,MID
7,4161258779,13,DUO_SUPPORT,NONE
8,4160922651,13,SOLO,MID
9,4160861511,13,DUO_SUPPORT,NONE
10,4160752091,13,DUO,MID
11,4160690173,13,DUO_SUPPORT,NONE
12,4159533136,13,DUO_CARRY,BOTTOM
13,4159409801,13,SOLO,BOTTOM
14,4159327884,13,SOLO,TOP
15,4159249194,13,DUO_CARRY,BOTTOM
16,4156791505,13,DUO,MID
17,4156479972,13,DUO_CARRY,BOTTOM
18,4156316964,13,DUO_CARRY,BOTTOM
19,4151692775,13,DUO_SUPPORT,NONE
20,4148149611,13,DUO,MID
21,4148077593,13,SOLO,MID
22,4147787055,13,DUO_CARRY,BOTTOM
23,4147750461,13,DUO_CARRY,BOTTOM
24,4147650166,13,DUO_CARRY,BOTTOM
25,4146388356,13,DUO_CARRY,BOTTOM
26,4146383423,13,DUO_CARRY,BOTTOM
27,4146317969,13,DUO_SUPPORT,TOP
28,4146291605,13,DUO_SUPPORT,NONE
29,4146225354,13,DUO_SUPPORT,NONE
30,4146168116,13,NONE,JUNGLE
31,4144912002,13,DUO_CARRY,BOTTOM
32,4144796643,13,DUO_CARRY,BOTTOM
33,4140181683,13,DUO_CARRY,BOTTOM
34,4139926966,13,SOLO,TOP
35,4139826709,13,SOLO,BOTTOM
36,4139738577,13,DUO_CARRY,BOTTOM
37,4139695150,13,DUO_CARRY,BOTTOM
38,4139594801,13,DUO_CARRY,BOTTOM
39,4139495694,13,DUO_CARRY,BOTTOM
40,4139444802,13,SOLO,TOP
41,4139341122,13,DUO_CARRY,BOTTOM
42,4139212899,13,DUO_CARRY,BOTTOM
43,4139065387,13,DUO_CARRY,BOTTOM
44,4138987423,13,DUO_CARRY,BOTTOM
45,4138930369,13,DUO_CARRY,BOTTOM
46,4138743594,13,DUO_CARRY,BOTTOM
47,4138555805,13,DUO_CARRY,BOTTOM
48,4138214719,13,DUO_CARRY,BOTTOM
49,4138126218,13,DUO_CARRY,BOTTOM
50,4138118730,13,DUO,NONE
51,4137697949,13,DUO_CARRY,BOTTOM
52,4137644269,13,DUO,TOP
53,4137637013,13,DUO_CARRY,BOTTOM
54,4137517667,13,SOLO,BOTTOM
55,4137445850,13,DUO_CARRY,BOTTOM
56,4137337572,13,DUO,MID
57,4137248202,13,DUO_SUPPORT,NONE
58,4135716754,13,DUO_SUPPORT,NONE
59,4135665153,13,SOLO,MID
60,4135659434,13,DUO_SUPPORT,NONE
61,4135518393,13,DUO_CARRY,BOTTOM
62,4135560871,13,DUO_CARRY,BOTTOM
63,4135444785,13,DUO_CARRY,BOTTOM
64,4135385394,13,DUO_CARRY,BOTTOM
65,4134810762,13,DUO_CARRY,BOTTOM
66,4134723263,13,DUO_SUPPORT,MID
67,4134654640,13,DUO_CARRY,BOTTOM
68,4134576242,13,DUO_CARRY,BOTTOM
69,4134519390,13,DUO_SUPPORT,NONE
70,4134405702,13,DUO_SUPPORT,NONE
71,4134379512,13,DUO,NONE
72,4134037360,13,DUO_CARRY,BOTTOM
73,4133739417,13,SOLO,MID
74,4133683492,13,DUO_CARRY,BOTTOM
75,4133586890,13,DUO_CARRY,BOTTOM
76,4133520975,13,DUO_CARRY,BOTTOM
77,4133209492,13,DUO_CARRY,BOTTOM
78,4133139270,13,DUO_CARRY,BOTTOM
79,4132739435,13,DUO_CARRY,BOTTOM
80,4132720907,13,DUO_SUPPORT,NONE
81,4131300286,13,DUO_SUPPORT,NONE
82,4131077364,13,DUO_CARRY,BOTTOM
83,4130998863,13,DUO_CARRY,BOTTOM
84,4130880259,13,DUO_CARRY,BOTTOM
85,4130698158,13,DUO_SUPPORT,NONE
86,4130629970,13,DUO_SUPPORT,MID
87,4130594582,13,DUO_SUPPORT,NONE
88,4130553640,13,DUO_CARRY,BOTTOM
89,4130240129,13,DUO_CARRY,BOTTOM
90,4130183468,13,DUO_CARRY,BOTTOM
91,4130038912,13,DUO_CARRY,BOTTOM
92,4130024069,13,SOLO,MID
93,4129422265,13,DUO_CARRY,BOTTOM
94,4129373945,13,DUO_CARRY,BOTTOM
95,4129236126,13,DUO_CARRY,BOTTOM
96,4129014457,13,DUO_CARRY,BOTTOM
97,4128960052,13,DUO,MID
98,4128862711,13,DUO,MID
99,4128749725,13,DUO_CARRY,BOTTOM
0,4161383595,13,DUO,MID
1,4161311953,13,SOLO,TOP
2,4161187221,13,SOLO,TOP
3,4159533136,13,SOLO,TOP
4,4159462838,13,SOLO,TOP
5,4159372071,13,SOLO,TOP
6,4159188531,13,SOLO,TOP
7,4158925743,13,SOLO,TOP
8,4158826317,13,SOLO,TOP
9,4158606497,13,DUO,MID
10,4158285343,13,DUO,NONE
11,4158222511,13,SOLO,TOP
12,4158091308,13,DUO,TOP
13,4157974686,13,SOLO,TOP
14,4157940195,13,SOLO,TOP
15,4157826701,13,SOLO,TOP
16,4157575912,13,NONE,JUNGLE
17,4157547380,13,SOLO,MID
18,4157554528,13,DUO_SUPPORT,NONE
19,4157464981,13,DUO_SUPPORT,NONE
20,4157420232,13,SOLO,TOP
21,4157308027,13,SOLO,MID
22,4156791505,13,SOLO,TOP
23,4156118083,13,SOLO,TOP
24,4156039170,13,DUO_SUPPORT,NONE
25,4154944121,13,DUO,TOP
26,4154294908,13,SOLO,TOP
27,4154167501,13,DUO,TOP
28,4154126365,13,DUO_SUPPORT,NONE
29,4154101056,13,SOLO,TOP
30,4153888964,13,SOLO,TOP
31,4153881327,13,SOLO,TOP
32,4153692287,13,SOLO,TOP
33,4153431874,13,DUO,NONE
34,4153158879,13,SOLO,TOP
35,4153124546,13,SOLO,TOP
36,4153063131,13,DUO_SUPPORT,NONE
37,4152702474,13,SOLO,MID
38,4152644963,13,SOLO,TOP
39,4152557224,13,SOLO,TOP
40,4152467059,13,SOLO,TOP
41,4151879405,13,SOLO,TOP
42,4151665807,13,DUO_SUPPORT,NONE
43,4151347019,13,SOLO,TOP
44,4151321618,13,SOLO,TOP
45,4151218927,13,DUO,NONE
46,4151148599,13,SOLO,TOP
47,4151101082,13,SOLO,MID
48,4150752038,13,DUO_SUPPORT,BOTTOM
49,4150643109,13,SOLO,TOP
50,4150438716,13,DUO,NONE
51,4150377138,13,DUO_SUPPORT,NONE
52,4150268599,13,NONE,JUNGLE
53,4146440847,13,SOLO,TOP
54,4146385630,13,DUO,TOP
55,4146380670,13,SOLO,TOP
56,4146323406,13,DUO_SUPPORT,NONE
57,4146197666,13,NONE,JUNGLE
58,4146169124,13,DUO_SUPPORT,NONE
59,4144455276,13,DUO,TOP
60,4144399189,13,SOLO,TOP
61,4144405810,13,DUO_SUPPORT,NONE
62,4144401614,13,DUO_CARRY,BOTTOM
63,4144297508,13,DUO_SUPPORT,NONE
64,4144167391,13,SOLO,TOP
65,4142514598,13,SOLO,TOP
66,4142460353,13,DUO,MID
67,4142379089,13,SOLO,TOP
68,4142302207,13,DUO_CARRY,BOTTOM
69,4142282204,13,DUO,MID
70,4142091347,13,SOLO,TOP
71,4141759113,13,SOLO,TOP
72,4141566849,13,SOLO,TOP
73,4141504801,13,SOLO,TOP
74,4141417556,13,DUO_SUPPORT,NONE
75,4141272400,13,SOLO,TOP
76,4141107873,13,DUO_CARRY,TOP
77,4140194502,13,SOLO,MID
78,4140071884,13,DUO,TOP
79,4139798257,13,SOLO,TOP
80,4139743007,13,SOLO,TOP
81,4139682919,13,SOLO,TOP
82,4139606696,13,DUO_SUPPORT,NONE
83,4139363188,13,SOLO,TOP
84,4139215367,13,SOLO,TOP
85,4139080897,13,SOLO,TOP
86,4139052261,13,SOLO,TOP
87,4138869418,13,DUO_SUPPORT,NONE
88,4137724062,13,SOLO,TOP
89,4137641942,13,SOLO,TOP
90,4137592400,13,SOLO,TOP
91,4137492955,13,SOLO,TOP
92,4137377194,13,SOLO,TOP
93,4136187162,13,SOLO,TOP
94,4135556079,13,SOLO,TOP
95,4135394043,13,SOLO,TOP
96,4134799039,13,SOLO,TOP
97,4134668657,13,SOLO,MID
98,4134710891,13,DUO,TOP
99,4134549294,13,DUO_SUPPORT,BOTTOM
0,4242618833,13,DUO,MID
1,4241938123,13,NONE,JUNGLE
2,4241893185,13,SOLO,MID
3,4241774110,13,SOLO,MID
4,4241538868,13,DUO_CARRY,BOTTOM
5,4241394461,13,SOLO,MID
6,4240992890,13,SOLO,MID
7,4240556832,13,SOLO,MID
8,4240454714,13,NONE,JUNGLE
9,4240386069,13,NONE,JUNGLE
10,4240318103,13,SOLO,BOTTOM
11,4240273513,13,NONE,JUNGLE
12,4239416228,13,DUO_SUPPORT,NONE
13,4239361391,13,SOLO,MID
14,4239182830,13,DUO,TOP
15,4239012713,13,SOLO,MID
16,4238828204,13,SOLO,MID
17,4238771288,13,SOLO,MID
18,4238563714,13,SOLO,MID
19,4238353789,13,SOLO,MID
20,4237947438,13,SOLO,MID
21,4237834731,13,SOLO,MID
22,4237621544,13,DUO,MID
23,4237061574,13,SOLO,TOP
24,4237010749,13,SOLO,MID
25,4236315023,13,SOLO,MID
26,4236142587,13,SOLO,MID
27,4236023664,13,DUO_CARRY,MID
28,4235811213,13,DUO_CARRY,MID
29,4235641452,13,DUO_SUPPORT,NONE
30,4235218059,13,DUO_SUPPORT,NONE
31,4234916066,13,NONE,JUNGLE
32,4234789922,13,DUO_SUPPORT,TOP
33,4234755313,13,DUO_SUPPORT,TOP
34,4234697581,13,DUO,MID
35,4234670252,13,DUO_SUPPORT,TOP
36,4234546808,13,DUO_SUPPORT,NONE
37,4234550895,13,DUO,NONE
38,4234481710,13,DUO_SUPPORT,NONE
39,4234383561,13,DUO,TOP
40,4234248161,13,NONE,JUNGLE
41,4234077689,13,SOLO,MID
42,4233035098,13,DUO,MID
43,4232896555,13,SOLO,MID
44,4232817070,13,DUO_CARRY,BOTTOM
45,4232619808,13,SOLO,MID
46,4230330865,13,DUO_SUPPORT,NONE
47,4227379588,13,DUO_SUPPORT,NONE
48,4227149994,13,DUO,TOP
49,4227233408,13,DUO_CARRY,BOTTOM
50,4226448974,13,DUO,NONE
51,4226341586,13,SOLO,MID
52,4226260877,13,SOLO,MID
53,4226014852,13,SOLO,MID
54,4225263265,13,SOLO,MID
55,4225136570,13,DUO,TOP
56,4225161427,13,DUO,MID
57,4225092854,13,SOLO,MID
58,4224891658,13,DUO_SUPPORT,NONE
59,4224750926,13,DUO_CARRY,BOTTOM
60,4224439848,13,SOLO,MID
61,4224329277,13,SOLO,MID
62,4224268750,13,DUO,TOP
63,4224095119,13,SOLO,MID
64,4224002072,13,SOLO,MID
65,4223943647,13,SOLO,MID
66,4223876502,13,SOLO,MID
67,4223061077,13,DUO_CARRY,BOTTOM
68,4222969461,13,SOLO,MID
69,4222956594,13,DUO,TOP
70,4222913538,13,SOLO,MID
71,4222847666,13,DUO_SUPPORT,NONE
72,4222851889,13,DUO_CARRY,BOTTOM
73,4222771217,13,SOLO,MID
74,4222632382,13,SOLO,MID
75,4222473939,13,SOLO,MID
76,4222423763,13,DUO,MID
77,4222168336,13,DUO,TOP
78,4221942648,13,DUO,NONE
79,4221723548,13,SOLO,MID
80,4221606095,13,SOLO,TOP
81,4221547151,13,SOLO,MID
82,4221045731,13,DUO,NONE
83,4221052597,13,DUO,TOP
84,4221041772,13,DUO,NONE
85,4220887283,13,DUO_SUPPORT,TOP
86,4220883985,13,DUO_SUPPORT,NONE
87,4220788808,13,DUO_SUPPORT,MID
88,4220844279,13,DUO_SUPPORT,NONE
89,4220658638,13,DUO_SUPPORT,TOP
90,4220591459,13,DUO_SUPPORT,MID
91,4220364586,13,DUO_SUPPORT,MID
92,4220227113,13,DUO_SUPPORT,TOP
93,4220260567,13,DUO_SUPPORT,MID
94,4220203430,13,DUO_SUPPORT,NONE
95,4220106016,13,DUO,TOP
96,4219978941,13,DUO_SUPPORT,TOP
97,4220022488,13,DUO_SUPPORT,NONE
98,4219901407,13,DUO,MID
99,4219825851,13,DUO,NONE
0,4192968109,13,DUO_SUPPORT,BOTTOM
1,4192887757,13,DUO_SUPPORT,BOTTOM
2,4192818459,13,DUO_SUPPORT,BOTTOM
3,4192750464,13,SOLO,BOTTOM
4,4192215337,13,DUO_CARRY,BOTTOM
5,4190818578,13,DUO_SUPPORT,BOTTOM
6,4190803739,13,DUO_SUPPORT,BOTTOM
7,4190688784,13,DUO_SUPPORT,BOTTOM
8,4190660384,13,DUO_SUPPORT,BOTTOM
9,4190169398,13,DUO_SUPPORT,BOTTOM
10,4189852225,13,DUO_SUPPORT,NONE
11,4189262303,13,DUO_SUPPORT,BOTTOM
12,4188890199,13,DUO_SUPPORT,BOTTOM
13,4188832113,13,DUO_SUPPORT,BOTTOM
14,4188763249,13,DUO_SUPPORT,BOTTOM
15,4188662882,13,DUO_SUPPORT,BOTTOM
16,4188544300,13,DUO_SUPPORT,BOTTOM
17,4186224914,13,SOLO,TOP
18,4186016838,13,DUO_SUPPORT,BOTTOM
19,4185880938,13,DUO_SUPPORT,BOTTOM
20,4183125772,13,DUO_SUPPORT,BOTTOM
21,4181574438,13,DUO_SUPPORT,BOTTOM
22,4178956608,13,DUO_SUPPORT,BOTTOM
23,4177903886,13,DUO_SUPPORT,NONE
24,4177868435,13,DUO,TOP
25,4175052119,13,DUO_CARRY,TOP
26,4174534259,13,DUO_SUPPORT,BOTTOM
27,4172244846,13,DUO_SUPPORT,BOTTOM
28,4169630150,13,DUO_SUPPORT,NONE
29,4169457013,13,DUO_SUPPORT,BOTTOM
30,4167458453,13,DUO,BOTTOM
31,4167480465,13,DUO_CARRY,BOTTOM
32,4167179748,13,DUO_SUPPORT,BOTTOM
33,4165607629,13,DUO_SUPPORT,BOTTOM
34,4163481943,13,DUO_SUPPORT,BOTTOM
35,4160893403,13,DUO_SUPPORT,BOTTOM
36,4159265273,13,DUO_SUPPORT,BOTTOM
37,4159137019,13,DUO_SUPPORT,NONE
38,4154311785,13,DUO_SUPPORT,BOTTOM
39,4150645080,13,DUO_SUPPORT,NONE
40,4150660301,13,DUO_SUPPORT,TOP
41,4150560544,13,DUO_SUPPORT,NONE
42,4150339701,13,DUO_SUPPORT,BOTTOM
43,4148543835,13,DUO_SUPPORT,BOTTOM
44,4146319928,13,DUO_SUPPORT,NONE
45,4146274849,13,DUO_SUPPORT,BOTTOM
46,4146225354,13,DUO_SUPPORT,NONE
47,4143922543,13,DUO_SUPPORT,BOTTOM
48,4143391062,13,DUO_SUPPORT,BOTTOM
49,4143116829,13,DUO_SUPPORT,BOTTOM
50,4139771898,13,SOLO,MID
51,4139596906,13,DUO_SUPPORT,BOTTOM
52,4139389568,13,DUO_SUPPORT,NONE
53,4138991566,13,DUO_SUPPORT,TOP
54,4138743594,13,DUO_SUPPORT,BOTTOM
55,4137550390,13,DUO_CARRY,BOTTOM
56,4128724562,13,DUO_CARRY,BOTTOM
57,4126815055,13,DUO_SUPPORT,BOTTOM
58,4126638562,13,DUO_SUPPORT,BOTTOM
59,4124110363,13,DUO_SUPPORT,BOTTOM
60,4122333954,13,DUO_CARRY,BOTTOM
61,4121795091,13,DUO_SUPPORT,BOTTOM
62,4121683318,13,DUO_SUPPORT,BOTTOM
63,4118306793,13,DUO_SUPPORT,BOTTOM
64,4118084684,13,DUO_SUPPORT,NONE
65,4117926987,13,DUO_SUPPORT,NONE
66,4117850346,13,SOLO,BOTTOM
67,4115724335,13,DUO_SUPPORT,NONE
68,4115559446,13,DUO_SUPPORT,BOTTOM
69,4115435875,13,DUO_SUPPORT,BOTTOM
70,4114569583,13,DUO_SUPPORT,NONE
71,4106246471,13,NONE,JUNGLE
72,4106188908,13,NONE,JUNGLE
73,4103088666,13,DUO_SUPPORT,NONE
74,4103151568,13,DUO_SUPPORT,NONE
75,4101933807,13,NONE,JUNGLE
76,4101815598,13,DUO_CARRY,BOTTOM
77,4101739876,13,DUO_CARRY,BOTTOM
78,4101039465,13,DUO_SUPPORT,BOTTOM
79,4101040233,13,DUO_SUPPORT,NONE
80,4099143422,13,DUO_SUPPORT,BOTTOM
81,4098545743,13,DUO_SUPPORT,BOTTOM
82,4097862503,13,DUO_SUPPORT,MID
83,4097023980,13,SOLO,BOTTOM
84,4093911990,13,DUO_SUPPORT,NONE
85,4088694678,13,DUO_SUPPORT,BOTTOM
86,4083870254,13,DUO_SUPPORT,NONE
87,4083711548,13,DUO_SUPPORT,BOTTOM
88,4082325116,13,DUO_SUPPORT,BOTTOM
89,4082247265,13,DUO_SUPPORT,BOTTOM
90,4082205624,13,DUO_SUPPORT,BOTTOM
91,4082124873,13,DUO_SUPPORT,BOTTOM
92,4081885328,13,DUO_SUPPORT,BOTTOM
93,4081825132,13,DUO_SUPPORT,BOTTOM
94,4081872054,13,DUO_SUPPORT,BOTTOM
95,4081766449,13,DUO_SUPPORT,BOTTOM
96,4080681337,13,DUO_SUPPORT,BOTTOM
97,4080241779,13,DUO_SUPPORT,BOTTOM
98,4080057751,13,DUO_CARRY,BOTTOM
99,4078559182,13,DUO_SUPPORT,BOTTOM
0,4197727891,13,DUO,TOP
1,4197786383,13,DUO_CARRY,MID
2,4197472251,13,DUO_SUPPORT,MID
3,4197383365,13,DUO_SUPPORT,MID
4,4197430565,13,DUO,NONE
5,4195823838,13,DUO_SUPPORT,NONE
6,4194131392,13,DUO_SUPPORT,NONE
7,4192957162,13,SOLO,BOTTOM
8,4190549197,13,DUO_SUPPORT,NONE
9,4190562937,13,DUO_SUPPORT,NONE
10,4190447962,13,DUO_SUPPORT,NONE
11,4186280685,13,DUO_SUPPORT,NONE
12,4186159269,13,DUO_SUPPORT,BOTTOM
13,4186130455,13,DUO_SUPPORT,BOTTOM
14,4185989804,13,NONE,JUNGLE
15,4184473556,13,DUO,NONE
16,4184399433,13,DUO_SUPPORT,NONE
17,4184395247,13,DUO_SUPPORT,NONE
18,4183755992,13,DUO_SUPPORT,BOTTOM
19,4181705034,13,DUO_SUPPORT,BOTTOM
20,4180448523,13,DUO_SUPPORT,BOTTOM
21,4176596547,13,DUO_SUPPORT,BOTTOM
22,4174752357,13,DUO_SUPPORT,NONE
23,4172371951,13,DUO_SUPPORT,BOTTOM
24,4172082619,13,DUO_SUPPORT,NONE
25,4170626378,13,DUO_CARRY,BOTTOM
26,4169581915,13,DUO_SUPPORT,BOTTOM
27,4167771732,13,DUO,NONE
28,4163395741,13,DUO_SUPPORT,BOTTOM
29,4163260421,13,DUO_SUPPORT,BOTTOM
30,4161298978,13,DUO_SUPPORT,NONE
31,4161138687,13,DUO_SUPPORT,BOTTOM
32,4157304741,13,DUO_SUPPORT,BOTTOM
33,4153024618,13,DUO_SUPPORT,NONE
34,4150750463,13,DUO_SUPPORT,BOTTOM
35,4150619867,13,DUO_SUPPORT,BOTTOM
36,4148532127,13,DUO_SUPPORT,BOTTOM
37,4146637068,13,DUO_SUPPORT,NONE
38,4146587752,13,DUO,NONE
39,4142243422,13,DUO,BOTTOM
40,4142176561,13,DUO,TOP
41,4139926966,13,DUO_SUPPORT,BOTTOM
42,4139826709,13,DUO_SUPPORT,BOTTOM
43,4139774959,13,DUO_SUPPORT,BOTTOM
44,4139501410,13,DUO_SUPPORT,BOTTOM
45,4138006401,13,DUO_SUPPORT,BOTTOM
46,4135783645,13,DUO_SUPPORT,MID
47,4135497133,13,DUO_SUPPORT,NONE
48,4135387436,13,DUO_SUPPORT,BOTTOM
49,4133858200,13,DUO_SUPPORT,BOTTOM
50,4133854138,13,DUO_SUPPORT,NONE
51,4133750338,13,NONE,JUNGLE
52,4131983992,13,DUO_SUPPORT,NONE
53,4131981586,13,DUO_SUPPORT,NONE
54,4131549081,13,DUO_SUPPORT,NONE
55,4129683254,13,DUO_SUPPORT,NONE
56,4129682743,13,DUO_SUPPORT,NONE
57,4129672378,13,NONE,JUNGLE
58,4129219423,13,DUO_SUPPORT,NONE
59,4127599405,13,DUO_SUPPORT,NONE
60,4127237711,13,DUO_SUPPORT,NONE
61,4126778547,13,DUO_SUPPORT,BOTTOM
62,4126638562,13,DUO_SUPPORT,BOTTOM
63,4125181013,13,DUO_SUPPORT,NONE
64,4124979926,13,DUO_SUPPORT,BOTTOM
65,4124953438,13,DUO_SUPPORT,MID
66,4124850963,13,DUO_SUPPORT,MID
67,4124039789,13,DUO,MID
68,4123194800,13,DUO,NONE
69,4123212348,13,DUO_SUPPORT,NONE
70,4120836836,13,DUO,MID
71,4120845729,13,DUO_SUPPORT,NONE
72,4120797372,13,DUO_SUPPORT,NONE
73,4120806572,13,DUO,NONE
74,4118824390,13,DUO_SUPPORT,NONE
75,4118842203,13,DUO_SUPPORT,NONE
76,4118432488,13,DUO_SUPPORT,NONE
77,4116897282,13,DUO_SUPPORT,NONE
78,4116906069,13,DUO,TOP
79,4116865752,13,DUO,MID
80,4114799186,13,DUO,MID
81,4114836537,13,DUO,NONE
82,4114805097,13,DUO_SUPPORT,NONE
83,4114822886,13,DUO_SUPPORT,NONE
84,4114791297,13,DUO_SUPPORT,NONE
85,4114710220,13,DUO_SUPPORT,BOTTOM
86,4114534703,13,DUO_SUPPORT,BOTTOM
87,4114465816,13,SOLO,MID
88,4109991850,13,DUO_SUPPORT,NONE
89,4109950440,13,DUO_SUPPORT,NONE
90,4109600085,13,DUO_SUPPORT,TOP
91,4109392380,13,DUO_SUPPORT,BOTTOM
92,4109180399,13,DUO_SUPPORT,NONE
93,4107808284,13,DUO_SUPPORT,NONE
94,4107784037,13,DUO,TOP
95,4107719085,13,DUO_SUPPORT,TOP
96,4107686930,13,DUO,NONE
97,4104863524,13,DUO_SUPPORT,BOTTOM
98,4103275479,13,DUO_SUPPORT,BOTTOM
99,4102792112,13,DUO_SUPPORT,BOTTOM
0,4098290407,13,DUO_SUPPORT,BOTTOM
1,4096486375,13,DUO_SUPPORT,BOTTOM
2,4096363371,13,DUO_SUPPORT,BOTTOM
3,4096271690,13,DUO_SUPPORT,BOTTOM
